student_id,event_type,event_date,term,enrollment_status,second_year_ret_flag
c1d72a6c-7d2,acceptance,2020-03-10,Fall 2020,,
c1d72a6c-7d2,enrollment,2020-08-27,Fall 2020,full-time,0.0
c1d72a6c-7d2,withdrawal,2021-03-13,Spring 2021,not_enrolled,0.0
3e16614e-626,application,2021-01-30,Fall 2021,,
3e16614e-626,acceptance,2021-04-15,Fall 2021,,
3e16614e-626,enrollment,2021-09-02,Fall 2021,full-time,1.0
6df92d18-0f0,application,2021-01-05,Fall 2021,,
6df92d18-0f0,acceptance,2021-03-25,Fall 2021,,
6df92d18-0f0,enrollment,2021-08-21,Fall 2021,full-time,1.0
52dd8e97-a8d,application,2019-02-20,Fall 2019,,
52dd8e97-a8d,acceptance,2019-04-12,Fall 2019,,
52dd8e97-a8d,enrollment,2019-09-09,Fall 2019,full-time,1.0
687a22cf-c87,application,2019-01-20,Fall 2019,,
687a22cf-c87,acceptance,2019-02-26,Fall 2019,,
687a22cf-c87,enrollment,2019-09-07,Fall 2019,full-time,1.0
46536704-3bd,application,2020-11-12,Fall 2021,,
46536704-3bd,acceptance,2020-12-27,Fall 2021,,
46536704-3bd,enrollment,2021-09-07,Fall 2021,full-time,1.0
fc108ac3-ec6,application,2021-02-05,Fall 2021,,
fc108ac3-ec6,acceptance,2021-04-18,Fall 2021,,
fc108ac3-ec6,enrollment,2021-09-09,Fall 2021,part-time,0.0
fc108ac3-ec6,withdrawal,2022-03-05,Spring 2022,not_enrolled,0.0
af6b5e83-c86,application,2019-10-24,Fall 2020,,
af6b5e83-c86,acceptance,2020-01-03,Fall 2020,,
af6b5e83-c86,enrollment,2020-08-28,Fall 2020,full-time,1.0
a3b7558c-192,application,2019-11-26,Fall 2020,,
a3b7558c-192,acceptance,2019-12-29,Fall 2020,,
a3b7558c-192,enrollment,2020-08-22,Fall 2020,full-time,1.0
402c445a-e04,application,2019-10-15,Fall 2020,,
402c445a-e04,acceptance,2019-11-21,Fall 2020,,
402c445a-e04,enrollment,2020-08-25,Fall 2020,full-time,1.0
607971fe-751,application,2021-02-09,Fall 2021,,
607971fe-751,acceptance,2021-03-15,Fall 2021,,
607971fe-751,enrollment,2021-09-08,Fall 2021,full-time,1.0
1710f1e9-739,application,2020-10-28,Fall 2021,,
1710f1e9-739,acceptance,2020-12-12,Fall 2021,,
1710f1e9-739,enrollment,2021-09-11,Fall 2021,full-time,1.0
b457dfe5-5f1,application,2021-01-30,Fall 2021,,
b457dfe5-5f1,acceptance,2021-04-28,Fall 2021,,
b457dfe5-5f1,enrollment,2021-09-10,Fall 2021,full-time,1.0
c4a30a43-86b,application,2018-10-05,Fall 2019,,
c4a30a43-86b,acceptance,2018-11-23,Fall 2019,,
c4a30a43-86b,enrollment,2019-08-23,Fall 2019,full-time,1.0
e10acced-34b,application,2018-11-05,Fall 2019,,
e10acced-34b,acceptance,2019-02-02,Fall 2019,,
e10acced-34b,enrollment,2019-09-01,Fall 2019,full-time,1.0
11c1d68d-b63,application,2021-01-25,Fall 2021,,
11c1d68d-b63,acceptance,2021-04-03,Fall 2021,,
11c1d68d-b63,enrollment,2021-08-29,Fall 2021,part-time,1.0
160d6dd0-b06,application,2020-03-20,Fall 2020,,
160d6dd0-b06,acceptance,2020-06-13,Fall 2020,,
160d6dd0-b06,enrollment,2020-08-30,Fall 2020,full-time,0.0
160d6dd0-b06,withdrawal,2021-01-08,Spring 2021,not_enrolled,0.0
fc4d7ab6-31f,application,2020-11-20,Fall 2021,,
fc4d7ab6-31f,acceptance,2021-01-15,Fall 2021,,
fc4d7ab6-31f,enrollment,2021-08-23,Fall 2021,full-time,1.0
159e033f-f6c,application,2018-11-23,Fall 2019,,
159e033f-f6c,acceptance,2018-12-23,Fall 2019,,
159e033f-f6c,enrollment,2019-08-27,Fall 2019,full-time,0.0
159e033f-f6c,withdrawal,2020-03-28,Spring 2020,not_enrolled,0.0
35541276-93b,application,2019-10-10,Fall 2020,,
35541276-93b,acceptance,2019-11-25,Fall 2020,,
35541276-93b,enrollment,2020-08-23,Fall 2020,full-time,1.0
47c8c67a-8c5,application,2020-11-22,Fall 2021,,
47c8c67a-8c5,acceptance,2021-01-20,Fall 2021,,
47c8c67a-8c5,enrollment,2021-09-12,Fall 2021,part-time,0.0
47c8c67a-8c5,withdrawal,2022-04-24,Spring 2022,not_enrolled,0.0
3de0ad9a-9ae,application,2019-03-03,Fall 2019,,
3de0ad9a-9ae,acceptance,2019-04-23,Fall 2019,,
3de0ad9a-9ae,enrollment,2019-09-09,Fall 2019,full-time,1.0
39a016b5-baa,application,2018-12-23,Fall 2019,,
39a016b5-baa,acceptance,2019-01-27,Fall 2019,,
39a016b5-baa,enrollment,2019-09-08,Fall 2019,full-time,1.0
66dae026-445,application,2020-02-23,Fall 2020,,
66dae026-445,acceptance,2020-04-20,Fall 2020,,
66dae026-445,enrollment,2020-09-10,Fall 2020,full-time,1.0
ed056323-80d,application,2019-01-14,Fall 2019,,
ed056323-80d,acceptance,2019-03-25,Fall 2019,,
ed056323-80d,enrollment,2019-08-30,Fall 2019,full-time,1.0
8f02b5a2-660,application,2018-11-12,Fall 2019,,
8f02b5a2-660,acceptance,2019-01-31,Fall 2019,,
8f02b5a2-660,enrollment,2019-09-05,Fall 2019,full-time,1.0
a74a4c8f-3d5,application,2020-02-14,Fall 2020,,
a74a4c8f-3d5,acceptance,2020-03-26,Fall 2020,,
a74a4c8f-3d5,enrollment,2020-08-27,Fall 2020,full-time,1.0
7e025ae6-bce,application,2018-10-17,Fall 2019,,
7e025ae6-bce,acceptance,2018-11-26,Fall 2019,,
7e025ae6-bce,enrollment,2019-08-17,Fall 2019,full-time,0.0
7e025ae6-bce,withdrawal,2020-01-09,Spring 2020,not_enrolled,0.0
5e64eca5-7aa,application,2019-11-26,Fall 2020,,
5e64eca5-7aa,acceptance,2020-02-17,Fall 2020,,
5e64eca5-7aa,enrollment,2020-09-13,Fall 2020,full-time,0.0
1a92cf75-a00,application,2019-12-31,Fall 2020,,
1a92cf75-a00,acceptance,2020-02-20,Fall 2020,,
1a92cf75-a00,enrollment,2020-08-17,Fall 2020,part-time,1.0
e14ea95a-79e,application,2019-10-19,Fall 2020,,
e14ea95a-79e,acceptance,2019-12-25,Fall 2020,,
e14ea95a-79e,enrollment,2020-08-31,Fall 2020,full-time,1.0
09ab4aee-4eb,application,2020-10-17,Fall 2021,,
09ab4aee-4eb,acceptance,2021-01-07,Fall 2021,,
09ab4aee-4eb,enrollment,2021-09-05,Fall 2021,full-time,1.0
30698f78-7de,application,2019-12-10,Fall 2020,,
30698f78-7de,acceptance,2020-02-19,Fall 2020,,
30698f78-7de,enrollment,2020-08-29,Fall 2020,full-time,0.0
30698f78-7de,withdrawal,2021-01-20,Spring 2021,not_enrolled,0.0
7feaf5e5-276,application,2020-03-09,Fall 2020,,
7feaf5e5-276,acceptance,2020-04-08,Fall 2020,,
7feaf5e5-276,enrollment,2020-08-16,Fall 2020,full-time,1.0
ee69b5d9-e3a,application,2020-03-06,Fall 2020,,
ee69b5d9-e3a,acceptance,2020-04-10,Fall 2020,,
ee69b5d9-e3a,enrollment,2020-08-17,Fall 2020,full-time,1.0
9323818d-7c2,application,2019-11-17,Fall 2020,,
9323818d-7c2,acceptance,2020-02-12,Fall 2020,,
9323818d-7c2,enrollment,2020-08-21,Fall 2020,full-time,1.0
2d35fe65-4ce,application,2019-12-27,Fall 2020,,
2d35fe65-4ce,acceptance,2020-03-24,Fall 2020,,
2d35fe65-4ce,enrollment,2020-09-10,Fall 2020,full-time,1.0
ea4f4106-b6b,application,2019-02-01,Fall 2019,,
ea4f4106-b6b,acceptance,2019-04-13,Fall 2019,,
ea4f4106-b6b,enrollment,2019-08-20,Fall 2019,full-time,0.0
ea4f4106-b6b,withdrawal,2020-02-12,Spring 2020,not_enrolled,0.0
5e3be2b6-870,application,2019-03-03,Fall 2019,,
5e3be2b6-870,acceptance,2019-04-02,Fall 2019,,
5e3be2b6-870,enrollment,2019-08-16,Fall 2019,part-time,1.0
5981aef5-523,application,2020-01-13,Fall 2020,,
5981aef5-523,acceptance,2020-04-11,Fall 2020,,
5981aef5-523,enrollment,2020-09-12,Fall 2020,full-time,1.0
d76a30d8-e7b,application,2020-02-12,Fall 2020,,
d76a30d8-e7b,acceptance,2020-04-24,Fall 2020,,
d76a30d8-e7b,enrollment,2020-08-28,Fall 2020,full-time,1.0
c4bc69ae-f82,application,2019-12-27,Fall 2020,,
c4bc69ae-f82,acceptance,2020-02-17,Fall 2020,,
c4bc69ae-f82,enrollment,2020-09-10,Fall 2020,full-time,1.0
f8e4a8c3-e8b,application,2018-11-18,Fall 2019,,
f8e4a8c3-e8b,acceptance,2019-01-18,Fall 2019,,
f8e4a8c3-e8b,enrollment,2019-09-04,Fall 2019,full-time,1.0
174cd021-98a,application,2027-06-15,Fall 2019,,
174cd021-98a,acceptance,2019-04-24,Fall 2019,,
174cd021-98a,enrollment,2019-08-25,Fall 2019,full-time,1.0
4c17e814-639,application,2019-02-16,Fall 2019,,
4c17e814-639,acceptance,2019-03-27,Fall 2019,,
4c17e814-639,enrollment,2019-09-10,Fall 2019,full-time,1.0
8ffd2cd4-048,application,2018-10-07,Fall 2019,,
8ffd2cd4-048,acceptance,2018-12-27,Fall 2019,,
8ffd2cd4-048,enrollment,2019-08-21,Fall 2019,part-time,0.0
8ffd2cd4-048,withdrawal,2020-04-09,Spring 2020,not_enrolled,0.0
27632fab-74c,application,2020-02-26,Fall 2020,,
27632fab-74c,acceptance,2020-04-09,Fall 2020,,
27632fab-74c,enrollment,2020-08-24,Fall 2020,full-time,0.0
27632fab-74c,withdrawal,2021-01-09,Spring 2021,not_enrolled,0.0
7370ec6c-8f9,application,2019-01-20,Fall 2019,,
7370ec6c-8f9,acceptance,2019-02-21,Fall 2019,,
7370ec6c-8f9,enrollment,2019-08-31,Fall 2019,full-time,0.0
7370ec6c-8f9,withdrawal,2020-06-15,Spring 2020,not_enrolled,0.0
d4b30f43-e08,application,2027-06-15,Fall 2019,,
d4b30f43-e08,acceptance,2019-05-08,Fall 2019,,
d4b30f43-e08,enrollment,2019-08-25,Fall 2019,part-time,1.0
ad82c5d7-3ed,application,2018-12-25,Fall 2019,,
ad82c5d7-3ed,acceptance,2019-01-24,Fall 2019,,
ad82c5d7-3ed,enrollment,2019-08-23,Fall 2019,full-time,1.0
d44f2013-136,application,2020-03-05,Fall 2020,,
d44f2013-136,acceptance,2020-06-01,Fall 2020,,
d44f2013-136,enrollment,2020-08-19,Fall 2020,part-time,1.0
cb9118f1-538,application,2019-10-11,Fall 2020,,
cb9118f1-538,acceptance,2019-12-31,Fall 2020,,
cb9118f1-538,enrollment,2020-08-28,Fall 2020,full-time,1.0
d35f9a28-2a9,application,2019-03-11,Fall 2019,,
d35f9a28-2a9,acceptance,2019-04-26,Fall 2019,,
d35f9a28-2a9,enrollment,2019-09-09,Fall 2019,full-time,0.0
d35f9a28-2a9,withdrawal,2020-06-17,Spring 2020,not_enrolled,0.0
9015c54c-1ee,application,2019-10-15,Fall 2020,,
9015c54c-1ee,acceptance,2020-01-10,Fall 2020,,
9015c54c-1ee,enrollment,2020-08-16,Fall 2020,full-time,1.0
536ca3f6-718,application,2019-03-26,Fall 2019,,
536ca3f6-718,acceptance,2019-06-19,Fall 2019,,
536ca3f6-718,enrollment,2019-08-19,Fall 2019,full-time,1.0
16d32692-b95,application,2020-12-16,Fall 2021,,
16d32692-b95,acceptance,2021-01-25,Fall 2021,,
16d32692-b95,enrollment,2021-09-11,Fall 2021,full-time,1.0
fee78d9c-b93,application,2020-12-01,Fall 2021,,
fee78d9c-b93,acceptance,2021-01-02,Fall 2021,,
fee78d9c-b93,enrollment,2021-08-19,Fall 2021,full-time,1.0
b44ce461-961,application,2018-12-17,Fall 2019,,
b44ce461-961,acceptance,2019-01-25,Fall 2019,,
b44ce461-961,enrollment,2019-09-09,Fall 2019,full-time,1.0
221b9bff-c5d,application,2020-11-12,Fall 2021,,
221b9bff-c5d,acceptance,2021-01-31,Fall 2021,,
221b9bff-c5d,enrollment,2021-08-19,Fall 2021,full-time,1.0
a7e151da-422,application,2019-10-26,Fall 2020,,
a7e151da-422,acceptance,2020-01-05,Fall 2020,,
a7e151da-422,enrollment,2020-09-08,Fall 2020,full-time,0.0
a7e151da-422,withdrawal,2021-03-17,Spring 2021,not_enrolled,0.0
bbacb337-6ef,application,2019-01-21,Fall 2019,,
bbacb337-6ef,acceptance,2019-04-01,Fall 2019,,
bbacb337-6ef,enrollment,2019-08-19,Fall 2019,full-time,0.0
bbacb337-6ef,withdrawal,2020-05-12,Spring 2020,not_enrolled,0.0
a447f140-4c6,application,2019-10-03,Fall 2020,,
a447f140-4c6,acceptance,2019-12-27,Fall 2020,,
a447f140-4c6,enrollment,2020-09-11,Fall 2020,full-time,1.0
675c0139-26e,application,2019-03-11,Fall 2019,,
675c0139-26e,acceptance,2019-04-25,Fall 2019,,
675c0139-26e,enrollment,2019-09-07,Fall 2019,part-time,1.0
cbcfd85f-e82,application,2019-10-18,Fall 2020,,
cbcfd85f-e82,acceptance,2019-12-08,Fall 2020,,
cbcfd85f-e82,enrollment,2020-09-08,Fall 2020,full-time,0.0
cbcfd85f-e82,withdrawal,2021-05-25,Spring 2021,not_enrolled,0.0
1ae71a0e-3ec,application,2018-10-31,Fall 2019,,
1ae71a0e-3ec,acceptance,2018-12-31,Fall 2019,,
1ae71a0e-3ec,enrollment,2019-08-22,Fall 2019,full-time,1.0
b573b27b-fc8,application,2019-12-07,Fall 2020,,
b573b27b-fc8,acceptance,2020-02-18,Fall 2020,,
b573b27b-fc8,enrollment,2020-09-06,Fall 2020,full-time,1.0
1b30fd05-037,application,2019-02-28,Fall 2019,,
1b30fd05-037,acceptance,2019-04-18,Fall 2019,,
1b30fd05-037,enrollment,2019-08-26,Fall 2019,full-time,1.0
edb5608a-5ec,application,2018-11-16,Fall 2019,,
edb5608a-5ec,acceptance,2019-02-04,Fall 2019,,
edb5608a-5ec,enrollment,2019-08-22,Fall 2019,full-time,1.0
a1ea11b0-9f6,application,2018-10-21,Fall 2019,,
a1ea11b0-9f6,acceptance,2019-01-04,Fall 2019,,
a1ea11b0-9f6,enrollment,2019-08-19,Fall 2019,full-time,0.0
746f0440-e10,application,2019-10-03,Fall 2020,,
746f0440-e10,acceptance,2019-11-28,Fall 2020,,
746f0440-e10,enrollment,2027-06-15,Fall 2020,full-time,1.0
4a4dd03a-f05,application,2019-03-16,Fall 2019,,
4a4dd03a-f05,acceptance,2019-04-20,Fall 2019,,
4a4dd03a-f05,enrollment,2019-09-11,Fall 2019,full-time,1.0
20c37435-edb,application,2020-12-13,Fall 2021,,
20c37435-edb,acceptance,2021-02-28,Fall 2021,,
20c37435-edb,enrollment,2021-08-31,Fall 2021,full-time,1.0
204b64d5-bc7,application,2018-10-14,Fall 2019,,
204b64d5-bc7,acceptance,2018-11-14,Fall 2019,,
204b64d5-bc7,enrollment,2019-09-02,Fall 2019,part-time,1.0
30372eb4-8eb,application,2021-02-13,Fall 2021,,
30372eb4-8eb,acceptance,2021-03-15,Fall 2021,,
30372eb4-8eb,enrollment,2021-08-20,Fall 2021,part-time,1.0
4e776abd-d83,application,2019-03-02,Fall 2019,,
4e776abd-d83,acceptance,2019-04-13,Fall 2019,,
4e776abd-d83,enrollment,2019-09-05,Fall 2019,full-time,1.0
f5120564-502,application,2018-10-12,Fall 2019,,
f5120564-502,acceptance,2018-11-11,Fall 2019,,
f5120564-502,enrollment,2019-08-19,Fall 2019,full-time,1.0
b9c0ee3c-559,application,2021-01-01,Fall 2021,,
b9c0ee3c-559,acceptance,2021-02-13,Fall 2021,,
b9c0ee3c-559,enrollment,2021-08-19,Fall 2021,full-time,1.0
aed64723-e22,application,2020-03-28,Fall 2020,,
aed64723-e22,acceptance,2020-06-08,Fall 2020,,
aed64723-e22,enrollment,2020-09-02,Fall 2020,full-time,1.0
40416a32-da6,application,2019-12-03,Fall 2020,,
40416a32-da6,acceptance,2020-02-09,Fall 2020,,
40416a32-da6,enrollment,2020-08-29,Fall 2020,part-time,1.0
6b628c16-f8e,application,2018-11-11,Fall 2019,,
6b628c16-f8e,acceptance,2019-01-03,Fall 2019,,
6b628c16-f8e,enrollment,2019-09-02,Fall 2019,full-time,0.0
85b2d022-4f8,application,2019-02-13,Fall 2019,,
85b2d022-4f8,acceptance,2019-05-06,Fall 2019,,
85b2d022-4f8,enrollment,2019-09-11,Fall 2019,full-time,0.0
85b2d022-4f8,withdrawal,2020-03-03,Spring 2020,not_enrolled,0.0
3c29999b-4a9,application,2019-02-14,Fall 2019,,
3c29999b-4a9,acceptance,2019-04-07,Fall 2019,,
3c29999b-4a9,enrollment,2019-09-07,Fall 2019,part-time,1.0
073cb9a5-94e,application,2020-01-27,Fall 2020,,
073cb9a5-94e,acceptance,2020-03-07,Fall 2020,,
073cb9a5-94e,enrollment,2020-09-01,Fall 2020,full-time,0.0
182dfd4c-7e6,application,2020-11-24,Fall 2021,,
182dfd4c-7e6,acceptance,2020-12-24,Fall 2021,,
182dfd4c-7e6,enrollment,2021-08-20,Fall 2021,full-time,0.0
bfe4499c-391,application,2019-12-15,Fall 2020,,
bfe4499c-391,acceptance,2020-02-17,Fall 2020,,
bfe4499c-391,enrollment,2020-08-26,Fall 2020,full-time,1.0
10159df8-917,application,2019-10-16,Fall 2020,,
10159df8-917,acceptance,2019-12-13,Fall 2020,,
10159df8-917,enrollment,2020-08-15,Fall 2020,full-time,1.0
ad7793dc-c3d,application,2020-11-03,Fall 2021,,
ad7793dc-c3d,acceptance,2021-01-19,Fall 2021,,
ad7793dc-c3d,enrollment,2021-08-30,Fall 2021,full-time,1.0
0c969749-874,application,2021-01-24,Fall 2021,,
0c969749-874,acceptance,2021-03-01,Fall 2021,,
0c969749-874,enrollment,2021-08-15,Fall 2021,full-time,0.0
0c969749-874,withdrawal,2022-05-07,Spring 2022,not_enrolled,0.0
36175402-246,application,2021-02-13,Fall 2021,,
36175402-246,acceptance,2021-04-08,Fall 2021,,
36175402-246,enrollment,2021-08-31,Fall 2021,full-time,0.0
e714da9f-c15,application,2019-02-04,Fall 2019,,
e714da9f-c15,acceptance,2019-03-22,Fall 2019,,
e714da9f-c15,enrollment,2019-09-01,Fall 2019,full-time,0.0
e714da9f-c15,withdrawal,2020-01-27,Spring 2020,not_enrolled,0.0
046c4bc1-dea,application,2019-10-07,Fall 2020,,
046c4bc1-dea,acceptance,2019-12-26,Fall 2020,,
046c4bc1-dea,enrollment,2020-09-03,Fall 2020,full-time,0.0
fc0f1ccc-bff,application,2020-11-01,Fall 2021,,
fc0f1ccc-bff,acceptance,2020-12-11,Fall 2021,,
fc0f1ccc-bff,enrollment,2021-08-24,Fall 2021,full-time,0.0
fc0f1ccc-bff,withdrawal,2022-06-24,Spring 2022,not_enrolled,0.0
45786ad8-80d,application,2020-03-07,Fall 2020,,
45786ad8-80d,acceptance,2020-05-06,Fall 2020,,
45786ad8-80d,enrollment,2020-08-28,Fall 2020,part-time,0.0
45786ad8-80d,withdrawal,2021-02-06,Spring 2021,not_enrolled,0.0
31210c2e-0d8,application,2020-02-16,Fall 2020,,
31210c2e-0d8,acceptance,2020-05-07,Fall 2020,,
31210c2e-0d8,enrollment,2020-09-03,Fall 2020,part-time,1.0
bace5952-65f,application,2020-11-17,Fall 2021,,
bace5952-65f,acceptance,2020-12-28,Fall 2021,,
bace5952-65f,enrollment,2021-08-17,Fall 2021,part-time,0.0
bace5952-65f,withdrawal,2022-02-06,Spring 2022,not_enrolled,0.0
72762457-551,application,2018-11-14,Fall 2019,,
72762457-551,acceptance,2019-02-06,Fall 2019,,
72762457-551,enrollment,2019-09-06,Fall 2019,full-time,1.0
cdce4e94-36b,application,2019-01-21,Fall 2019,,
cdce4e94-36b,acceptance,2019-02-26,Fall 2019,,
cdce4e94-36b,enrollment,2019-08-29,Fall 2019,full-time,1.0
057162c2-2dc,application,2021-03-25,Fall 2021,,
057162c2-2dc,acceptance,2021-05-13,Fall 2021,,
057162c2-2dc,enrollment,2021-09-01,Fall 2021,full-time,1.0
9759e6f5-d36,application,2020-03-19,Fall 2020,,
9759e6f5-d36,acceptance,2020-05-28,Fall 2020,,
9759e6f5-d36,enrollment,2020-09-04,Fall 2020,full-time,1.0
7cb3ed83-d5d,application,2019-01-13,Fall 2019,,
7cb3ed83-d5d,acceptance,2019-03-19,Fall 2019,,
7cb3ed83-d5d,enrollment,2019-08-19,Fall 2019,full-time,1.0
a62d791a-d74,application,2019-03-14,Fall 2019,,
a62d791a-d74,acceptance,2019-05-31,Fall 2019,,
a62d791a-d74,enrollment,2019-08-24,Fall 2019,full-time,1.0
bead867a-58e,application,2019-10-24,Fall 2020,,
bead867a-58e,acceptance,2019-11-25,Fall 2020,,
bead867a-58e,enrollment,2020-08-22,Fall 2020,full-time,1.0
9d254c13-e7f,application,2020-10-11,Fall 2021,,
9d254c13-e7f,acceptance,2020-12-27,Fall 2021,,
9d254c13-e7f,enrollment,2021-08-22,Fall 2021,full-time,1.0
04566975-3f7,application,2019-03-01,Fall 2019,,
04566975-3f7,acceptance,2019-05-29,Fall 2019,,
04566975-3f7,enrollment,2019-08-18,Fall 2019,full-time,0.0
04566975-3f7,withdrawal,2020-01-10,Spring 2020,not_enrolled,0.0
cdaf385b-61c,application,2019-12-30,Fall 2020,,
cdaf385b-61c,acceptance,2020-03-20,Fall 2020,,
cdaf385b-61c,enrollment,2020-08-19,Fall 2020,full-time,1.0
4b0f81c2-970,application,2019-01-30,Fall 2019,,
4b0f81c2-970,acceptance,2019-03-24,Fall 2019,,
4b0f81c2-970,enrollment,2019-08-23,Fall 2019,full-time,0.0
ebe24dd3-601,application,2018-10-20,Fall 2019,,
ebe24dd3-601,acceptance,2018-12-04,Fall 2019,,
ebe24dd3-601,enrollment,2019-08-20,Fall 2019,part-time,1.0
7f863251-a89,application,2018-12-04,Fall 2019,,
7f863251-a89,acceptance,2019-02-15,Fall 2019,,
7f863251-a89,enrollment,2019-09-06,Fall 2019,full-time,1.0
e81a11de-6a7,application,2020-03-17,Fall 2020,,
e81a11de-6a7,acceptance,2020-06-07,Fall 2020,,
e81a11de-6a7,enrollment,2020-08-15,Fall 2020,part-time,1.0
9d16b5c2-973,application,2020-02-02,Fall 2020,,
9d16b5c2-973,acceptance,2020-04-21,Fall 2020,,
9d16b5c2-973,enrollment,2020-08-20,Fall 2020,full-time,1.0
5c555a81-c7e,application,2019-12-02,Fall 2020,,
5c555a81-c7e,acceptance,2020-02-17,Fall 2020,,
5c555a81-c7e,enrollment,2020-08-24,Fall 2020,full-time,1.0
c203c8d9-329,application,2019-01-24,Fall 2019,,
c203c8d9-329,acceptance,2019-03-12,Fall 2019,,
c203c8d9-329,enrollment,2019-08-30,Fall 2019,full-time,0.0
c203c8d9-329,withdrawal,2020-02-27,Spring 2020,not_enrolled,0.0
12dc7427-348,application,2019-01-08,Fall 2019,,
12dc7427-348,acceptance,2019-03-27,Fall 2019,,
12dc7427-348,enrollment,2019-09-03,Fall 2019,full-time,1.0
3d9f6827-2c0,application,2019-12-26,Fall 2020,,
3d9f6827-2c0,acceptance,2020-02-12,Fall 2020,,
3d9f6827-2c0,enrollment,2020-09-04,Fall 2020,full-time,1.0
e4283d85-547,application,2019-01-06,Fall 2019,,
e4283d85-547,acceptance,2019-03-06,Fall 2019,,
e4283d85-547,enrollment,2019-08-15,Fall 2019,part-time,0.0
027e6955-203,application,2020-12-16,Fall 2021,,
027e6955-203,acceptance,2021-02-06,Fall 2021,,
027e6955-203,enrollment,2021-09-13,Fall 2021,full-time,1.0
69516327-be0,application,2020-01-11,Fall 2020,,
69516327-be0,acceptance,2020-04-05,Fall 2020,,
69516327-be0,enrollment,2020-08-20,Fall 2020,full-time,1.0
2f61ea4e-e2f,application,2019-12-25,Fall 2020,,
2f61ea4e-e2f,acceptance,2020-03-15,Fall 2020,,
2f61ea4e-e2f,enrollment,2020-08-24,Fall 2020,full-time,1.0
1fc18457-bbe,application,2018-10-25,Fall 2019,,
1fc18457-bbe,acceptance,2018-12-22,Fall 2019,,
1fc18457-bbe,enrollment,2019-08-22,Fall 2019,part-time,1.0
6e64450f-0fe,application,2018-11-17,Fall 2019,,
6e64450f-0fe,acceptance,2019-01-10,Fall 2019,,
6e64450f-0fe,enrollment,2019-08-25,Fall 2019,full-time,1.0
ab3c7e3d-604,application,2020-01-01,Fall 2020,,
ab3c7e3d-604,acceptance,2020-02-12,Fall 2020,,
ab3c7e3d-604,enrollment,2020-08-22,Fall 2020,full-time,1.0
7adaa130-d01,application,2019-10-18,Fall 2020,,
7adaa130-d01,acceptance,2020-01-08,Fall 2020,,
7adaa130-d01,enrollment,2020-08-18,Fall 2020,full-time,1.0
8a13b7ff-978,application,2019-01-22,Fall 2019,,
8a13b7ff-978,acceptance,2019-03-15,Fall 2019,,
8a13b7ff-978,enrollment,2019-09-08,Fall 2019,full-time,1.0
b74adc8b-5d1,application,2018-10-22,Fall 2019,,
b74adc8b-5d1,acceptance,2018-12-29,Fall 2019,,
b74adc8b-5d1,enrollment,2019-08-30,Fall 2019,part-time,1.0
25b05c3f-112,application,2019-01-25,Fall 2019,,
25b05c3f-112,acceptance,2019-03-01,Fall 2019,,
25b05c3f-112,enrollment,2019-08-22,Fall 2019,full-time,1.0
f2e10f64-1ba,application,2019-03-22,Fall 2019,,
f2e10f64-1ba,acceptance,2019-05-31,Fall 2019,,
f2e10f64-1ba,enrollment,2019-08-20,Fall 2019,full-time,1.0
a59d9748-ee4,application,2018-12-21,Fall 2019,,
a59d9748-ee4,acceptance,2019-02-24,Fall 2019,,
a59d9748-ee4,enrollment,2019-08-21,Fall 2019,full-time,0.0
a6c292c6-df9,application,2020-11-22,Fall 2021,,
a6c292c6-df9,acceptance,2021-01-18,Fall 2021,,
a6c292c6-df9,enrollment,2021-08-28,Fall 2021,part-time,0.0
516eddf7-e36,application,2018-11-12,Fall 2019,,
516eddf7-e36,acceptance,2018-12-16,Fall 2019,,
516eddf7-e36,enrollment,2019-08-18,Fall 2019,full-time,0.0
a0c9a429-8f4,application,2019-01-11,Fall 2019,,
a0c9a429-8f4,acceptance,2019-03-05,Fall 2019,,
a0c9a429-8f4,enrollment,2019-08-28,Fall 2019,full-time,1.0
42c84246-1c9,application,2018-12-16,Fall 2019,,
42c84246-1c9,acceptance,2019-02-05,Fall 2019,,
42c84246-1c9,enrollment,2019-08-25,Fall 2019,full-time,1.0
245ee42e-ef9,application,2020-10-10,Fall 2021,,
245ee42e-ef9,acceptance,2020-12-03,Fall 2021,,
245ee42e-ef9,enrollment,2021-08-28,Fall 2021,full-time,1.0
a6b51ecc-0c6,application,2020-02-03,Fall 2020,,
a6b51ecc-0c6,acceptance,2020-03-13,Fall 2020,,
a6b51ecc-0c6,enrollment,2020-08-31,Fall 2020,full-time,1.0
0470b1cd-86c,application,2018-12-20,Fall 2019,,
0470b1cd-86c,acceptance,2019-01-19,Fall 2019,,
0470b1cd-86c,enrollment,2019-08-29,Fall 2019,part-time,1.0
e091da94-db0,application,2019-03-08,Fall 2019,,
e091da94-db0,acceptance,2019-04-14,Fall 2019,,
e091da94-db0,enrollment,2019-08-29,Fall 2019,full-time,1.0
83d5727a-637,application,2018-11-03,Fall 2019,,
83d5727a-637,acceptance,2019-01-11,Fall 2019,,
83d5727a-637,enrollment,2019-08-15,Fall 2019,full-time,0.0
83d5727a-637,withdrawal,2020-05-10,Spring 2020,not_enrolled,0.0
