student_id,term,term_code,term_gpa,cumulative_gpa,credits_attempted,credits_earned,course_count,major,major_changed_flag,academic_standing,campus
d6d5e424-db2,Spring 2020,202000,2.98,2.98,7,7,6,Psychology,False,good,Downtown Center
d6d5e424-db2,Fall 2020,202010,2.63,2.8,12,10,3,Biology,True,good,Downtown Center
d1d0b5bd-7bf,Spring 2021,202100,3.63,3.63,15,14,6,Communications,False,good,Main Campus
d1d0b5bd-7bf,Fall 2021,202110,4.0,3.82,16,16,4,Communications,False,good,Main Campus
d1d0b5bd-7bf,Spring 2022,202200,3.68,3.77,11,11,6,Communications,False,good,Main Campus
58a37a63-560,Spring 2021,202100,2.77,2.77,14,13,3,Computer Science,False,good,Online
58a37a63-560,Fall 2021,202110,2.67,2.72,12,11,3,Computer Science,False,good,Online
00aa3b35-f50,Fall 2019,201900,2.56,2.56,13,13,6,Engineering,False,good,Main Campus
00aa3b35-f50,Spring 2020,202000,2.19,2.38,15,14,5,Engineering,False,good,Main Campus
00aa3b35-f50,Fall 2020,202010,3.48,2.75,15,15,5,Engineering,False,good,Main Campus
1e347ff9-3af,Spring 2020,202000,2.63,2.63,15,13,5,English,False,good,Main Campus
1e347ff9-3af,Fall 2020,202010,2.82,2.72,18,16,4,English,False,good,Main Campus
32d2b82c-e92,Spring 2020,202000,2.44,2.44,14,13,7,Sociology,False,good,Main Campus
32d2b82c-e92,Fall 2020,202010,2.27,2.36,12,11,4,Sociology,False,good,Main Campus
0ff68331-dc9,Spring 2020,202000,3.26,3.26,18,18,5,Art,False,good,Downtown Center
0ff68331-dc9,Fall 2020,202010,3.47,3.36,12,12,5,Art,False,good,Downtown Center
0ff68331-dc9,Spring 2021,202100,3.23,3.32,15,15,6,Art,False,good,Downtown Center
0ff68331-dc9,Fall 2021,202110,3.18,3.28,13,12,7,Art,False,good,Downtown Center
6dd38b38-8d2,Fall 2019,201900,4.0,4.0,18,17,5,Philosophy,False,good,Satellite South
6dd38b38-8d2,Spring 2020,202000,3.67,3.84,21,20,3,Chemistry,True,good,Satellite South
6dd38b38-8d2,Fall 2020,202010,3.1,3.59,11,10,6,Chemistry,False,good,Satellite South
6dd38b38-8d2,Spring 2021,202100,2.61,3.34,15,15,4,Chemistry,False,good,Satellite South
ed501a13-f5d,Fall 2019,201900,3.45,3.45,13,13,4,Nursing,False,good,Satellite South
ed501a13-f5d,Spring 2020,202000,2.78,3.12,19,18,5,Nursing,False,good,Satellite South
ed501a13-f5d,Fall 2020,202010,3.06,3.1,20,17,6,Nursing,False,good,Satellite South
6425204c-fab,Spring 2020,202000,3.21,3.21,16,14,4,Psychology,False,good,Main Campus
6425204c-fab,Fall 2020,202010,2.31,2.76,10,10,3,Psychology,False,good,Main Campus
63ab3dc8-86b,Spring 2020,202000,2.27,2.27,16,14,4,Chemistry,False,good,Online
63ab3dc8-86b,Fall 2020,202010,2.72,2.5,19,16,4,Chemistry,False,good,Online
63ab3dc8-86b,Spring 2021,202100,2.96,2.65,11,9,3,Chemistry,False,good,Online
63ab3dc8-86b,Fall 2021,202110,2.58,2.63,16,16,4,Chemistry,False,good,Online
79f2b267-a04,Fall 2019,201900,1.81,1.81,10,9,4,Education,False,probation,Downtown Center
79f2b267-a04,Spring 2020,202000,2.14,1.98,17,17,4,Education,False,probation,Downtown Center
5e1382a5-92e,Spring 2020,202000,2.77,2.77,16,15,4,Chemistry,False,good,Main Campus
5e1382a5-92e,Fall 2020,202010,2.5,2.64,17,16,5,Chemistry,False,good,Main Campus
5e1382a5-92e,Spring 2021,202100,3.45,2.91,17,16,4,Chemistry,False,good,Main Campus
3247c6ff-8e9,Spring 2021,202100,4.0,4.0,14,13,5,Political Science,False,good,Downtown Center
3247c6ff-8e9,Fall 2021,202110,3.02,3.51,10,10,5,Political Science,False,good,Downtown Center
3247c6ff-8e9,Spring 2022,202200,3.29,3.44,10,8,4,Political Science,False,good,Downtown Center
70a887b5-0bd,Fall 2019,201900,1.48,1.48,14,11,4,Psychology,False,suspension,Main Campus
70a887b5-0bd,Spring 2020,202000,2.86,2.17,8,6,3,Business Administration,True,good,Main Campus
895d589f-d0a,Fall 2019,201900,2.55,2.55,15,15,5,Mathematics,False,good,Main Campus
895d589f-d0a,Spring 2020,202000,2.61,2.58,13,12,5,Mathematics,False,good,Main Campus
065bbcfd-f6b,Spring 2021,202100,2.21,2.21,16,14,4,Philosophy,False,good,Main Campus
065bbcfd-f6b,Fall 2021,202110,3.14,2.68,16,14,4,Philosophy,False,good,Main Campus
065bbcfd-f6b,Spring 2022,202200,3.26,2.87,15,15,5,Philosophy,False,good,Main Campus
7ceb8ed2-865,Spring 2021,202100,2.66,2.66,18,18,6,Undeclared,False,good,Main Campus
7ceb8ed2-865,Fall 2021,202110,3.59,3.12,13,12,6,Undeclared,False,good,Main Campus
265818b6-a51,Spring 2020,202000,2.06,2.06,17,17,5,English,False,good,Satellite South
265818b6-a51,Fall 2020,202010,2.86,2.46,11,11,4,English,False,good,Satellite South
c39040c5-4be,Fall 2019,201900,2.9,2.9,11,10,3,English,False,good,Downtown Center
c39040c5-4be,Spring 2020,202000,2.35,2.62,16,14,3,English,False,good,Downtown Center
c39040c5-4be,Fall 2020,202010,3.21,2.82,19,19,5,English,False,good,Downtown Center
605cceee-0b4,Fall 2019,201900,3.25,3.25,13,13,5,Computer Science,False,good,Online
605cceee-0b4,Spring 2020,202000,2.66,2.96,14,13,3,Computer Science,False,good,Online
4618bce1-f60,Fall 2019,201900,2.97,2.97,14,13,4,Music,False,good,Main Campus
4618bce1-f60,Spring 2020,202000,2.6,2.78,19,17,4,Music,False,good,Main Campus
4618bce1-f60,Fall 2020,202010,2.47,2.68,16,9,5,Music,False,good,Main Campus
0ebb714b-59d,Spring 2021,202100,3.0,3.0,15,15,3,Music,False,good,Online
0ebb714b-59d,Fall 2021,202110,2.17,2.58,13,10,5,Music,False,good,Online
cbd1f6ff-52c,Fall 2019,201900,4.0,4.0,12,12,5,Engineering,False,good,Satellite South
cbd1f6ff-52c,Spring 2020,202000,3.17,3.58,15,15,5,Engineering,False,good,Satellite South
cbd1f6ff-52c,Fall 2020,202010,2.85,3.34,17,17,4,Engineering,False,good,Satellite South
c1d72a6c-7d2,Spring 2020,202000,2.76,2.76,15,15,4,Education,False,good,Online
c1d72a6c-7d2,Fall 2020,202010,2.38,2.57,11,9,4,Education,False,good,Online
3e16614e-626,Spring 2021,202100,2.31,2.31,11,10,4,Communications,False,good,Downtown Center
3e16614e-626,Fall 2021,202110,2.59,2.45,16,13,5,Communications,False,good,Downtown Center
3e16614e-626,Spring 2022,202200,3.16,2.69,15,15,5,Communications,False,good,Downtown Center
6df92d18-0f0,Spring 2021,202100,3.66,3.66,6,5,4,Sociology,False,good,Main Campus
6df92d18-0f0,Fall 2021,202110,3.04,3.35,9,9,4,Sociology,False,good,Main Campus
6df92d18-0f0,Spring 2022,202200,3.26,3.32,14,12,5,Sociology,False,good,Main Campus
52dd8e97-a8d,Fall 2019,201900,2.26,2.26,17,16,5,Mathematics,False,good,Main Campus
52dd8e97-a8d,Spring 2020,202000,3.21,2.74,15,13,3,Mathematics,False,good,Main Campus
687a22cf-c87,Fall 2019,201900,3.1,3.1,16,14,5,Communications,False,good,Downtown Center
687a22cf-c87,Spring 2020,202000,3.34,3.22,12,9,5,Communications,False,good,Downtown Center
687a22cf-c87,Fall 2020,202010,3.74,3.39,18,17,6,Philosophy,True,good,Downtown Center
687a22cf-c87,Spring 2021,202100,2.5,3.17,15,14,5,Philosophy,False,good,Downtown Center
46536704-3bd,Spring 2021,202100,2.93,2.93,15,14,5,Mathematics,False,good,Downtown Center
46536704-3bd,Fall 2021,202110,3.19,3.06,15,14,5,Mathematics,False,good,Downtown Center
46536704-3bd,Spring 2022,202200,2.49,2.87,18,17,5,Mathematics,False,good,Downtown Center
fc108ac3-ec6,Spring 2021,202100,2.4,2.4,10,9,6,Nursing,False,good,Satellite North
fc108ac3-ec6,Fall 2021,202110,2.51,2.46,17,13,4,Nursing,False,good,Satellite North
af6b5e83-c86,Spring 2020,202000,2.38,2.38,16,16,5,Engineering,False,good,Main Campus
af6b5e83-c86,Fall 2020,202010,2.49,2.44,14,11,4,Engineering,False,good,Main Campus
af6b5e83-c86,Spring 2021,202100,2.78,2.55,9,7,5,Engineering,False,good,Main Campus
a3b7558c-192,Spring 2020,202000,2.96,2.96,14,13,5,Biology,False,good,Downtown Center
a3b7558c-192,Fall 2020,202010,3.34,3.15,18,17,4,Biology,False,good,Downtown Center
a3b7558c-192,Spring 2021,202100,3.26,3.19,13,13,6,Biology,False,good,Downtown Center
402c445a-e04,Spring 2020,202000,3.01,3.01,16,15,3,Political Science,False,good,Main Campus
402c445a-e04,Fall 2020,202010,2.99,3.0,12,12,4,Political Science,False,good,Main Campus
402c445a-e04,Spring 2021,202100,3.29,3.1,10,10,4,Political Science,False,good,Main Campus
402c445a-e04,Fall 2021,202110,2.79,3.02,14,9,4,Political Science,False,good,Main Campus
607971fe-751,Spring 2021,202100,2.55,2.55,13,13,5,Computer Science,False,good,Main Campus
607971fe-751,Fall 2021,202110,2.42,2.48,13,13,5,Computer Science,False,good,Main Campus
1710f1e9-739,Spring 2021,202100,1.25,1.25,12,11,4,Sociology,False,suspension,Main Campus
1710f1e9-739,Fall 2021,202110,1.91,1.58,13,12,4,Sociology,False,probation,Main Campus
b457dfe5-5f1,Spring 2021,202100,2.67,2.67,14,14,5,Music,False,good,Main Campus
b457dfe5-5f1,Fall 2021,202110,2.88,2.78,17,15,3,Music,False,good,Main Campus
b457dfe5-5f1,Spring 2022,202200,3.02,2.86,18,18,3,Music,False,good,Main Campus
c4a30a43-86b,Fall 2019,201900,2.14,2.14,14,13,4,Music,False,good,Main Campus
c4a30a43-86b,Spring 2020,202000,3.31,2.72,19,18,4,History,True,good,Main Campus
e10acced-34b,Fall 2019,201900,2.64,2.64,8,8,4,Education,False,good,Main Campus
e10acced-34b,Spring 2020,202000,3.07,2.86,15,15,4,Education,False,good,Main Campus
e10acced-34b,Fall 2020,202010,3.4,3.04,15,12,6,Education,False,good,Main Campus
11c1d68d-b63,Spring 2021,202100,3.33,3.33,19,17,4,Art,False,good,Satellite North
11c1d68d-b63,Fall 2021,202110,2.44,2.88,11,10,5,Art,False,good,Satellite North
160d6dd0-b06,Spring 2020,202000,2.84,2.84,12,11,5,Political Science,False,good,Main Campus
160d6dd0-b06,Fall 2020,202010,2.19,2.51,16,16,4,Political Science,False,good,Main Campus
fc4d7ab6-31f,Spring 2021,202100,2.04,2.04,15,12,3,Education,False,good,Main Campus
fc4d7ab6-31f,Fall 2021,202110,3.21,2.62,17,16,4,Education,False,good,Main Campus
fc4d7ab6-31f,Spring 2022,202200,2.69,2.64,17,17,5,Education,False,good,Main Campus
159e033f-f6c,Fall 2019,201900,2.61,2.61,14,14,4,Music,False,good,Satellite North
159e033f-f6c,Spring 2020,202000,2.92,2.76,16,16,4,Music,False,good,Satellite North
35541276-93b,Spring 2020,202000,1.84,1.84,16,15,6,Art,False,probation,Main Campus
35541276-93b,Fall 2020,202010,3.08,2.46,10,8,3,Art,False,good,Main Campus
47c8c67a-8c5,Spring 2021,202100,3.54,3.54,15,14,4,Psychology,False,good,Main Campus
47c8c67a-8c5,Fall 2021,202110,3.01,3.28,8,8,5,Psychology,False,good,Main Campus
47c8c67a-8c5,Spring 2022,202200,3.87,3.48,15,12,5,Psychology,False,good,Main Campus
3de0ad9a-9ae,Fall 2019,201900,2.56,2.56,16,15,3,Communications,False,good,Downtown Center
3de0ad9a-9ae,Spring 2020,202000,2.82,2.69,18,18,4,Communications,False,good,Downtown Center
3de0ad9a-9ae,Fall 2020,202010,2.57,2.65,15,12,5,Communications,False,good,Downtown Center
39a016b5-baa,Fall 2019,201900,2.23,2.23,15,13,4,Computer Science,False,good,Main Campus
39a016b5-baa,Spring 2020,202000,2.85,2.54,19,19,3,Computer Science,False,good,Main Campus
66dae026-445,Spring 2020,202000,2.72,2.72,15,14,6,History,False,good,Satellite North
66dae026-445,Fall 2020,202010,2.96,2.84,12,11,5,History,False,good,Satellite North
66dae026-445,Spring 2021,202100,2.47,2.72,15,15,4,History,False,good,Satellite North
66dae026-445,Fall 2021,202110,3.73,2.97,17,16,6,History,False,good,Satellite North
ed056323-80d,Fall 2019,201900,3.22,3.22,13,11,4,Computer Science,False,good,Downtown Center
ed056323-80d,Spring 2020,202000,2.72,2.97,13,10,4,Computer Science,False,good,Downtown Center
8f02b5a2-660,Fall 2019,201900,2.73,2.73,16,15,4,Sociology,False,good,Online
8f02b5a2-660,Spring 2020,202000,3.23,2.98,18,18,5,Sociology,False,good,Online
8f02b5a2-660,Fall 2020,202010,3.09,3.02,14,13,4,Sociology,False,good,Online
a74a4c8f-3d5,Spring 2020,202000,3.73,3.73,12,9,6,Computer Science,False,good,Satellite North
a74a4c8f-3d5,Fall 2020,202010,3.12,3.42,15,12,5,Computer Science,False,good,Satellite North
a74a4c8f-3d5,Spring 2021,202100,2.83,3.22,15,15,6,Computer Science,False,good,Satellite North
a74a4c8f-3d5,Fall 2021,202110,3.05,3.18,12,12,5,Computer Science,False,good,Satellite North
7e025ae6-bce,Fall 2019,201900,2.28,2.28,18,16,4,History,False,good,Online
7e025ae6-bce,Spring 2020,202000,3.16,2.72,18,17,3,History,False,good,Online
5e64eca5-7aa,Spring 2020,202000,3.01,3.01,18,18,6,Sociology,False,good,Main Campus
5e64eca5-7aa,Fall 2020,202010,3.31,3.16,12,10,4,Sociology,False,good,Main Campus
5e64eca5-7aa,Spring 2021,202100,2.75,3.02,16,16,5,Sociology,False,good,Main Campus
5e64eca5-7aa,Fall 2021,202110,2.05,2.78,14,13,3,Sociology,False,good,Main Campus
1a92cf75-a00,Spring 2020,202000,3.46,3.46,15,14,5,Communications,False,good,Main Campus
1a92cf75-a00,Fall 2020,202010,2.52,2.99,13,13,4,Communications,False,good,Main Campus
1a92cf75-a00,Spring 2021,202100,2.72,2.9,11,11,4,Communications,False,good,Main Campus
e14ea95a-79e,Spring 2020,202000,2.78,2.78,12,9,7,Undeclared,False,good,Main Campus
e14ea95a-79e,Fall 2020,202010,2.97,2.88,14,14,4,Undeclared,False,good,Main Campus
e14ea95a-79e,Spring 2021,202100,2.96,2.91,8,7,3,Undeclared,False,good,Main Campus
09ab4aee-4eb,Spring 2021,202100,3.25,3.25,18,17,6,Communications,False,good,Main Campus
09ab4aee-4eb,Fall 2021,202110,3.32,3.28,15,14,5,Communications,False,good,Main Campus
09ab4aee-4eb,Spring 2022,202200,2.58,3.05,12,11,4,Communications,False,good,Main Campus
30698f78-7de,Spring 2020,202000,2.66,2.66,14,14,3,Mathematics,False,good,Main Campus
30698f78-7de,Fall 2020,202010,2.05,2.36,15,15,4,Mathematics,False,good,Main Campus
7feaf5e5-276,Spring 2020,202000,3.1,3.1,11,11,5,Sociology,False,good,Main Campus
7feaf5e5-276,Fall 2020,202010,2.27,2.68,18,15,4,Sociology,False,good,Main Campus
ee69b5d9-e3a,Spring 2020,202000,2.4,2.4,15,13,3,Philosophy,False,good,Main Campus
ee69b5d9-e3a,Fall 2020,202010,2.3,2.35,15,14,3,Philosophy,False,good,Main Campus
9323818d-7c2,Spring 2020,202000,3.33,3.33,18,15,4,Communications,False,good,Satellite North
9323818d-7c2,Fall 2020,202010,2.92,3.12,15,15,5,Communications,False,good,Satellite North
9323818d-7c2,Spring 2021,202100,2.18,2.81,16,15,7,Communications,False,good,Satellite North
2d35fe65-4ce,Spring 2020,202000,2.75,2.75,13,12,6,Sociology,False,good,Main Campus
2d35fe65-4ce,Fall 2020,202010,3.25,3.0,18,17,4,Sociology,False,good,Main Campus
2d35fe65-4ce,Spring 2021,202100,2.32,2.77,14,12,5,Sociology,False,good,Main Campus
ea4f4106-b6b,Fall 2019,201900,3.18,3.18,7,7,4,Education,False,good,Main Campus
ea4f4106-b6b,Spring 2020,202000,2.83,3.0,16,15,3,Education,False,good,Main Campus
5e3be2b6-870,Fall 2019,201900,2.73,2.73,13,13,4,Economics,False,good,Online
5e3be2b6-870,Spring 2020,202000,2.81,2.77,12,12,5,Economics,False,good,Online
5e3be2b6-870,Fall 2020,202010,3.02,2.85,20,20,6,Economics,False,good,Online
5981aef5-523,Spring 2020,202000,3.82,3.82,15,13,5,Art,False,good,Satellite North
5981aef5-523,Fall 2020,202010,3.06,3.44,13,12,4,Philosophy,True,good,Satellite North
5981aef5-523,Spring 2021,202100,2.36,3.08,16,15,6,Philosophy,False,good,Satellite North
5981aef5-523,Fall 2021,202110,2.79,3.01,16,14,5,Philosophy,False,good,Satellite North
d76a30d8-e7b,Spring 2020,202000,2.61,2.61,19,19,4,History,False,good,Downtown Center
d76a30d8-e7b,Fall 2020,202010,3.13,2.87,10,9,4,History,False,good,Downtown Center
d76a30d8-e7b,Spring 2021,202100,2.22,2.65,16,16,5,History,False,good,Downtown Center
c4bc69ae-f82,Spring 2020,202000,2.62,2.62,13,12,5,Engineering,False,good,Main Campus
c4bc69ae-f82,Fall 2020,202010,2.9,2.76,15,13,6,Engineering,False,good,Main Campus
c4bc69ae-f82,Spring 2021,202100,3.47,3.0,13,10,5,Engineering,False,good,Main Campus
c4bc69ae-f82,Fall 2021,202110,3.54,3.14,15,13,4,Engineering,False,good,Main Campus
f8e4a8c3-e8b,Fall 2019,201900,3.07,3.07,15,15,6,Engineering,False,good,Main Campus
f8e4a8c3-e8b,Spring 2020,202000,2.97,3.02,13,11,4,Engineering,False,good,Main Campus
174cd021-98a,Fall 2019,201900,2.84,2.84,12,10,3,History,False,good,Main Campus
174cd021-98a,Spring 2020,202000,3.61,3.22,15,14,4,History,False,good,Main Campus
174cd021-98a,Fall 2020,202010,2.84,3.09,11,9,4,History,False,good,Main Campus
174cd021-98a,Spring 2021,202100,3.63,3.22,10,10,4,History,False,good,Main Campus
174cd021-98a,Fall 2021,202110,3.7,3.32,8,7,5,History,False,good,Main Campus
4c17e814-639,Fall 2019,201900,2.7,2.7,13,11,5,Education,False,good,Online
4c17e814-639,Spring 2020,202000,2.68,2.69,15,14,3,Education,False,good,Online
4c17e814-639,Fall 2020,202010,3.74,3.04,10,8,3,Communications,True,good,Online
4c17e814-639,Spring 2021,202100,3.09,3.05,16,13,5,Communications,False,good,Online
8ffd2cd4-048,Fall 2019,201900,2.18,2.18,17,17,3,Nursing,False,good,Main Campus
8ffd2cd4-048,Spring 2020,202000,2.35,2.26,10,9,5,Nursing,False,good,Main Campus
27632fab-74c,Spring 2020,202000,2.47,2.47,15,14,4,History,False,good,Downtown Center
27632fab-74c,Fall 2020,202010,2.29,2.38,14,12,4,History,False,good,Downtown Center
7370ec6c-8f9,Fall 2019,201900,2.5,2.5,19,19,4,Computer Science,False,good,Online
7370ec6c-8f9,Spring 2020,202000,2.31,2.41,10,7,4,Computer Science,False,good,Online
7370ec6c-8f9,Fall 2020,202010,3.06,2.63,13,13,4,Computer Science,False,good,Online
d4b30f43-e08,Fall 2019,201900,2.64,2.64,18,18,5,Art,False,good,Satellite North
d4b30f43-e08,Spring 2020,202000,3.13,2.88,10,9,4,Art,False,good,Satellite North
ad82c5d7-3ed,Fall 2019,201900,3.18,3.18,10,8,6,Art,False,good,Downtown Center
ad82c5d7-3ed,Spring 2020,202000,3.04,3.11,16,16,4,Art,False,good,Downtown Center
d44f2013-136,Spring 2020,202000,2.98,2.98,17,16,6,Nursing,False,good,Downtown Center
d44f2013-136,Fall 2020,202010,3.6,3.29,18,16,4,Nursing,False,good,Downtown Center
d44f2013-136,Spring 2021,202100,3.17,3.25,15,15,3,Nursing,False,good,Downtown Center
cb9118f1-538,Spring 2020,202000,3.64,3.64,12,10,4,Business Administration,False,good,Satellite South
cb9118f1-538,Fall 2020,202010,2.46,3.05,18,17,4,Philosophy,True,good,Satellite South
d35f9a28-2a9,Fall 2019,201900,2.77,2.77,6,3,4,Computer Science,False,good,Satellite South
d35f9a28-2a9,Spring 2020,202000,1.92,2.34,21,21,5,Computer Science,False,good,Satellite South
9015c54c-1ee,Spring 2020,202000,2.62,2.62,17,17,5,Art,False,good,Main Campus
9015c54c-1ee,Fall 2020,202010,1.41,2.02,15,14,5,Art,False,good,Main Campus
536ca3f6-718,Fall 2019,201900,2.22,2.22,15,15,4,Mathematics,False,good,Main Campus
536ca3f6-718,Spring 2020,202000,2.96,2.59,20,20,3,Chemistry,True,good,Main Campus
536ca3f6-718,Fall 2020,202010,2.87,2.68,16,14,3,Chemistry,False,good,Main Campus
16d32692-b95,Spring 2021,202100,3.03,3.03,16,15,5,Music,False,good,Main Campus
16d32692-b95,Fall 2021,202110,3.09,3.06,16,14,5,Music,False,good,Main Campus
16d32692-b95,Spring 2022,202200,3.57,3.23,16,14,5,Music,False,good,Main Campus
fee78d9c-b93,Spring 2021,202100,2.77,2.77,21,21,6,Undeclared,False,good,Downtown Center
fee78d9c-b93,Fall 2021,202110,2.29,2.53,11,9,4,Undeclared,False,good,Downtown Center
fee78d9c-b93,Spring 2022,202200,2.9,2.65,17,16,5,Art,True,good,Downtown Center
b44ce461-961,Fall 2019,201900,2.32,2.32,16,14,6,Philosophy,False,good,Downtown Center
b44ce461-961,Spring 2020,202000,2.22,2.27,13,13,5,Philosophy,False,good,Downtown Center
221b9bff-c5d,Spring 2021,202100,2.94,2.94,15,13,5,Business Administration,False,good,Downtown Center
221b9bff-c5d,Fall 2021,202110,2.24,2.59,10,10,4,Business Administration,False,good,Downtown Center
221b9bff-c5d,Spring 2022,202200,3.04,2.74,19,19,4,Business Administration,False,good,Downtown Center
a7e151da-422,Spring 2020,202000,2.99,2.99,11,11,4,Engineering,False,good,Downtown Center
a7e151da-422,Fall 2020,202010,2.83,2.91,14,14,4,Engineering,False,good,Downtown Center
a7e151da-422,Spring 2021,202100,3.17,3.0,12,10,6,Engineering,False,good,Downtown Center
bbacb337-6ef,Fall 2019,201900,2.28,2.28,11,11,6,Undeclared,False,good,Satellite South
bbacb337-6ef,Spring 2020,202000,2.96,2.62,16,16,5,Undeclared,False,good,Satellite South
a447f140-4c6,Spring 2020,202000,3.16,3.16,20,16,4,Economics,False,good,Main Campus
a447f140-4c6,Fall 2020,202010,3.23,3.2,17,17,5,Economics,False,good,Main Campus
a447f140-4c6,Spring 2021,202100,3.77,3.39,18,18,6,Nursing,True,good,Main Campus
675c0139-26e,Fall 2019,201900,2.57,2.57,15,15,3,Sociology,False,good,Main Campus
675c0139-26e,Spring 2020,202000,2.37,2.47,11,9,3,Sociology,False,good,Main Campus
675c0139-26e,Fall 2020,202010,2.41,2.45,12,11,6,Sociology,False,good,Main Campus
675c0139-26e,Spring 2021,202100,2.89,2.56,16,15,4,Sociology,False,good,Main Campus
cbcfd85f-e82,Spring 2020,202000,2.65,2.65,14,14,4,Sociology,False,good,Downtown Center
cbcfd85f-e82,Fall 2020,202010,2.33,2.49,9,9,4,Sociology,False,good,Downtown Center
1ae71a0e-3ec,Fall 2019,201900,3.54,3.54,11,10,5,Chemistry,False,good,Main Campus
1ae71a0e-3ec,Spring 2020,202000,2.51,3.02,15,15,6,Chemistry,False,good,Main Campus
1ae71a0e-3ec,Fall 2020,202010,2.91,2.98,17,15,5,Chemistry,False,good,Main Campus
b573b27b-fc8,Spring 2020,202000,3.27,3.27,15,15,6,Education,False,good,Main Campus
b573b27b-fc8,Fall 2020,202010,3.06,3.16,13,12,6,Education,False,good,Main Campus
1b30fd05-037,Fall 2019,201900,2.65,2.65,21,20,3,Engineering,False,good,Main Campus
1b30fd05-037,Spring 2020,202000,3.1,2.88,17,17,3,Engineering,False,good,Main Campus
1b30fd05-037,Fall 2020,202010,3.3,3.02,16,14,6,Engineering,False,good,Main Campus
1b30fd05-037,Spring 2021,202100,2.95,3.0,18,18,4,Engineering,False,good,Main Campus
